index,date,season,year,month,is_holiday,weekday,is_working_day,weather_situation,temperature,apparent_temperature,humidity,windspeed,casual_rentals,registered_rentals,total_rentals,rental_category,windspeed_category,humidity_category,rolling_mean
502,2012-05-16,,2012,May,Not holiday,We,Workingday,Clear/Few clouds,0.636667,0.595975,0.697917,0.122512,991,6433,7424,High,Low,Low,5688.428571428572
503,2012-05-17,,2012,May,Not holiday,Th,Workingday,Clear/Few clouds,0.593333,0.572613,0.52,0.229475,1242,6142,7384,High,Low,Low,6069.428571428572
504,2012-05-18,,2012,May,Not holiday,Fr,Workingday,Clear/Few clouds,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,High,Low,Low,6221.857142857143
507,2012-05-21,,2012,May,Not holiday,Mo,Workingday,Cloudy/Broken clouds,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Normal,Low,Low,5840.285714285715
508,2012-05-22,,2012,May,Not holiday,Tu,Workingday,Cloudy/Broken clouds,0.615,0.580825,0.765833,0.118167,819,5254,6073,Normal,Low,Low,5833.857142857143
509,2012-05-23,,2012,May,Not holiday,We,Workingday,Cloudy/Broken clouds,0.621667,0.584612,0.774583,0.102,766,4494,5260,Normal,Low,Low,6179.142857142857
510,2012-05-24,,2012,May,Not holiday,Th,Workingday,Clear/Few clouds,0.655,0.6067,0.716667,0.172896,1059,5711,6770,High,Low,Low,6415.571428571428
511,2012-05-25,,2012,May,Not holiday,Fr,Workingday,Clear/Few clouds,0.68,0.627529,0.747083,0.14055,1417,5317,6734,High,Low,Low,6317.0
515,2012-05-29,,2012,May,Not holiday,Tu,Workingday,Clear/Few clouds,0.7225,0.672992,0.684583,0.2954,880,4863,5743,Normal,Low,Low,6082.571428571428
516,2012-05-30,,2012,May,Not holiday,We,Workingday,Cloudy/Broken clouds,0.656667,0.611129,0.67,0.134329,745,6110,6855,High,Low,Low,5970.571428571428
517,2012-05-31,,2012,May,Not holiday,Th,Workingday,Clear/Few clouds,0.68,0.631329,0.492917,0.195279,1100,6238,7338,High,Low,Low,6396.142857142857
518,2012-06-01,,2012,Jun,Not holiday,Fr,Workingday,Cloudy/Broken clouds,0.654167,0.607962,0.755417,0.237563,533,3594,4127,Normal,Low,Low,6118.142857142857
521,2012-06-04,,2012,Jun,Not holiday,Mo,Workingday,Clear/Few clouds,0.5975,0.578283,0.487083,0.284833,1071,5927,6998,High,Low,Low,6366.428571428572
522,2012-06-05,,2012,Jun,Not holiday,Tu,Workingday,Cloudy/Broken clouds,0.540833,0.525892,0.613333,0.209575,968,6033,7001,High,Low,Low,6399.428571428572
523,2012-06-06,,2012,Jun,Not holiday,We,Workingday,Clear/Few clouds,0.554167,0.542292,0.61125,0.077125,1027,6028,7055,High,Low,Low,6445.285714285715
524,2012-06-07,,2012,Jun,Not holiday,Th,Workingday,Clear/Few clouds,0.6025,0.569442,0.567083,0.15735,1038,6456,7494,High,Low,Low,6695.428571428572
525,2012-06-08,,2012,Jun,Not holiday,Fr,Workingday,Clear/Few clouds,0.649167,0.597862,0.467917,0.175383,1488,6248,7736,High,Low,Low,6821.285714285715
527,2012-06-10,,2012,Jun,Not holiday,Su,Not Workday,Clear/Few clouds,0.726667,0.663517,0.538333,0.133721,2224,4374,6598,High,Low,Low,6715.571428571428
528,2012-06-11,,2012,Jun,Not holiday,Mo,Workingday,Cloudy/Broken clouds,0.720833,0.659721,0.587917,0.207713,1017,5647,6664,High,Low,Low,7078.0
529,2012-06-12,,2012,Jun,Not holiday,Tu,Workingday,Cloudy/Broken clouds,0.653333,0.597875,0.833333,0.214546,477,4495,4972,Normal,Low,Low,6788.571428571428
530,2012-06-13,,2012,Jun,Not holiday,We,Workingday,Clear/Few clouds,0.655833,0.611117,0.582083,0.343279,1173,6248,7421,High,Low,Low,6848.571428571428
531,2012-06-14,,2012,Jun,Not holiday,Th,Workingday,Clear/Few clouds,0.648333,0.624383,0.569583,0.253733,1180,6183,7363,High,Low,Low,6892.571428571428
532,2012-06-15,,2012,Jun,Not holiday,Fr,Workingday,Clear/Few clouds,0.639167,0.599754,0.589583,0.176617,1563,6102,7665,High,Low,Low,6917.0
535,2012-06-18,,2012,Jun,Not holiday,Mo,Workingday,Cloudy/Broken clouds,0.568333,0.544842,0.777917,0.174746,653,4446,5099,Normal,Low,Low,6540.285714285715
536,2012-06-19,,2012,Jun,Not holiday,Tu,Workingday,Clear/Few clouds,0.688333,0.654692,0.69,0.148017,968,5857,6825,High,Low,Low,6572.714285714285
537,2012-06-20,,2012,Jun,Not holiday,We,Workingday,Clear/Few clouds,0.7825,0.720975,0.592083,0.113812,872,5339,6211,Normal,Low,Low,6508.0
538,2012-06-21,,2012,Jun,Not holiday,Th,Workingday,Clear/Few clouds,0.805833,0.752542,0.567917,0.118787,778,5127,5905,Normal,Low,Low,6641.285714285715
539,2012-06-22,,2012,Jun,Not holiday,Fr,Workingday,Clear/Few clouds,0.7775,0.724121,0.57375,0.182842,964,4859,5823,Normal,Low,Low,6413.0
542,2012-06-25,,2012,Jun,Not holiday,Mo,Workingday,Clear/Few clouds,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,High,Low,Low,6329.571428571428
543,2012-06-26,,2012,Jun,Not holiday,Tu,Workingday,Clear/Few clouds,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,High,Low,Low,6297.714285714285
544,2012-06-27,,2012,Jun,Not holiday,We,Workingday,Clear/Few clouds,0.6975,0.640792,0.36,0.271775,1077,6258,7335,High,Low,Low,6617.142857142857
545,2012-06-28,,2012,Jun,Not holiday,Th,Workingday,Clear/Few clouds,0.749167,0.675512,0.4225,0.17165,921,5958,6879,High,Low,Low,6624.857142857143
546,2012-06-29,,2012,Jun,Not holiday,Fr,Workingday,Clear/Few clouds,0.834167,0.786613,0.48875,0.165417,829,4634,5463,Normal,Low,Low,6518.0
547,2012-06-30,,2012,Jun,Not holiday,Sa,Not Workday,Clear/Few clouds,0.765,0.687508,0.60125,0.161071,1455,4232,5687,Normal,Low,Low,6486.857142857143
548,2012-07-01,,2012,Jul,Not holiday,Su,Not Workday,Clear/Few clouds,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,Normal,Low,Low,6445.142857142857
549,2012-07-02,,2012,Jul,Not holiday,Mo,Workingday,Clear/Few clouds,0.781667,0.702038,0.447083,0.195267,904,5323,6227,Normal,Low,Low,6366.285714285715
550,2012-07-03,,2012,Jul,Not holiday,Tu,Workingday,Clear/Few clouds,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,High,Low,Low,6254.571428571428
552,2012-07-05,,2012,Jul,Not holiday,Th,Workingday,Clear/Few clouds,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,High,Low,Low,6098.285714285715
553,2012-07-06,,2012,Jul,Not holiday,Fr,Workingday,Clear/Few clouds,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,Normal,Low,Low,6002.285714285715
554,2012-07-07,,2012,Jul,Not holiday,Sa,Not Workday,Clear/Few clouds,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,Normal,Low,Low,5913.285714285715
555,2012-07-08,,2012,Jul,Not holiday,Su,Not Workday,Clear/Few clouds,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,Normal,Low,Low,5768.285714285715
556,2012-07-09,,2012,Jul,Not holiday,Mo,Workingday,Cloudy/Broken clouds,0.710833,0.654054,0.683333,0.180975,998,5571,6569,High,Low,Low,5916.571428571428
557,2012-07-10,,2012,Jul,Not holiday,Tu,Workingday,Cloudy/Broken clouds,0.720833,0.664796,0.6675,0.151737,954,5336,6290,High,Low,Low,5925.571428571428
558,2012-07-11,,2012,Jul,Not holiday,We,Workingday,Clear/Few clouds,0.716667,0.650271,0.633333,0.151733,975,6289,7264,High,Low,Low,6011.857142857143
559,2012-07-12,,2012,Jul,Not holiday,Th,Workingday,Clear/Few clouds,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,High,Low,Low,6184.0
560,2012-07-13,,2012,Jul,Not holiday,Fr,Workingday,Cloudy/Broken clouds,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,High,Low,Low,6368.571428571428
562,2012-07-15,,2012,Jul,Not holiday,Su,Not Workday,Clear/Few clouds,0.745833,0.705196,0.717917,0.166667,1920,4111,6031,Normal,Low,Low,6538.714285714285
563,2012-07-16,,2012,Jul,Not holiday,Mo,Workingday,Clear/Few clouds,0.763333,0.724125,0.645,0.164187,1088,5742,6830,High,Low,Low,6847.0
564,2012-07-17,,2012,Jul,Not holiday,Tu,Workingday,Clear/Few clouds,0.818333,0.755683,0.505833,0.114429,921,5865,6786,High,Low,Low,6878.0
565,2012-07-18,,2012,Jul,Not holiday,We,Workingday,Clear/Few clouds,0.793333,0.745583,0.577083,0.137442,799,4914,5713,Normal,Low,Low,6795.571428571428
566,2012-07-19,,2012,Jul,Not holiday,Th,Workingday,Clear/Few clouds,0.77,0.714642,0.600417,0.165429,888,5703,6591,High,Low,Low,6699.428571428572
567,2012-07-20,,2012,Jul,Not holiday,Fr,Workingday,Cloudy/Broken clouds,0.665833,0.613025,0.844167,0.208967,747,5123,5870,Normal,Low,Low,6474.285714285715
568,2012-07-21,,2012,Jul,Not holiday,Sa,Not Workday,Light Rain/Snow,0.595833,0.549912,0.865417,0.2133,1264,3195,4459,Normal,Low,Low,6040.0
570,2012-07-23,,2012,Jul,Not holiday,Mo,Workingday,Clear/Few clouds,0.741667,0.690017,0.694167,0.138683,1135,5831,6966,High,Low,Low,6173.571428571428
571,2012-07-24,,2012,Jul,Not holiday,Tu,Workingday,Clear/Few clouds,0.750833,0.70645,0.655,0.211454,1140,6452,7592,High,Low,Low,6282.428571428572
572,2012-07-25,,2012,Jul,Not holiday,We,Workingday,Clear/Few clouds,0.724167,0.654054,0.45,0.1648,1383,6790,8173,High,Low,Low,6480.571428571428
573,2012-07-26,,2012,Jul,Not holiday,Th,Workingday,Clear/Few clouds,0.776667,0.739263,0.596667,0.284813,1036,5825,6861,High,Low,Low,6644.571428571428
574,2012-07-27,,2012,Jul,Not holiday,Fr,Workingday,Clear/Few clouds,0.781667,0.734217,0.594583,0.152992,1259,5645,6904,High,Low,Low,6689.285714285715
575,2012-07-28,,2012,Jul,Not holiday,Sa,Not Workday,Clear/Few clouds,0.755833,0.697604,0.613333,0.15735,2234,4451,6685,High,Low,Low,6805.714285714285
576,2012-07-29,,2012,Jul,Not holiday,Su,Not Workday,Clear/Few clouds,0.721667,0.667933,0.62375,0.170396,2153,4444,6597,High,Low,Low,7111.142857142857
577,2012-07-30,,2012,Jul,Not holiday,Mo,Workingday,Clear/Few clouds,0.730833,0.684987,0.66875,0.153617,1040,6065,7105,High,Low,Low,7131.0
578,2012-07-31,,2012,Jul,Not holiday,Tu,Workingday,Clear/Few clouds,0.713333,0.662896,0.704167,0.165425,968,6248,7216,High,Low,Low,7077.285714285715
579,2012-08-01,,2012,Aug,Not holiday,We,Workingday,Clear/Few clouds,0.7175,0.667308,0.6775,0.141179,1074,6506,7580,High,Low,Low,6992.571428571428
580,2012-08-02,,2012,Aug,Not holiday,Th,Workingday,Clear/Few clouds,0.7525,0.707088,0.659583,0.129354,983,6278,7261,High,Low,Low,7049.714285714285
581,2012-08-03,,2012,Aug,Not holiday,Fr,Workingday,Cloudy/Broken clouds,0.765833,0.722867,0.6425,0.215792,1328,5847,7175,High,Low,Low,7088.428571428572
583,2012-08-05,,2012,Aug,Not holiday,Su,Not Workday,Clear/Few clouds,0.769167,0.731079,0.6525,0.290421,1707,3757,5464,Normal,Low,Low,6914.0
584,2012-08-06,,2012,Aug,Not holiday,Mo,Workingday,Cloudy/Broken clouds,0.7525,0.710246,0.654167,0.129354,1233,5780,7013,High,Low,Low,6973.428571428572
585,2012-08-07,,2012,Aug,Not holiday,Tu,Workingday,Cloudy/Broken clouds,0.735833,0.697621,0.70375,0.116908,1278,5995,7273,High,Low,Low,6997.428571428572
586,2012-08-08,,2012,Aug,Not holiday,We,Workingday,Cloudy/Broken clouds,0.75,0.707717,0.672917,0.1107,1263,6271,7534,High,Low,Low,7042.857142857143
587,2012-08-09,,2012,Aug,Not holiday,Th,Workingday,Clear/Few clouds,0.755833,0.699508,0.620417,0.1561,1196,6090,7286,High,Low,Low,7000.857142857143
588,2012-08-10,,2012,Aug,Not holiday,Fr,Workingday,Cloudy/Broken clouds,0.715833,0.667942,0.715833,0.238813,1065,4721,5786,Normal,Low,Low,6790.142857142857
589,2012-08-11,,2012,Aug,Not holiday,Sa,Not Workday,Cloudy/Broken clouds,0.6925,0.638267,0.732917,0.206479,2247,4052,6299,High,Low,Low,6665.0
590,2012-08-12,,2012,Aug,Not holiday,Su,Not Workday,Clear/Few clouds,0.700833,0.644579,0.530417,0.122512,2182,4362,6544,High,Low,Low,6819.285714285715
591,2012-08-13,,2012,Aug,Not holiday,Mo,Workingday,Clear/Few clouds,0.720833,0.662254,0.545417,0.136212,1207,5676,6883,High,Low,Low,6800.714285714285
592,2012-08-14,,2012,Aug,Not holiday,Tu,Workingday,Clear/Few clouds,0.726667,0.676779,0.686667,0.169158,1128,5656,6784,High,Low,Low,6730.857142857143
593,2012-08-15,,2012,Aug,Not holiday,We,Workingday,Clear/Few clouds,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,High,Low,Low,6704.142857142857
594,2012-08-16,,2012,Aug,Not holiday,Th,Workingday,Clear/Few clouds,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,High,Low,Low,6749.714285714285
595,2012-08-17,,2012,Aug,Not holiday,Fr,Workingday,Clear/Few clouds,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,High,Low,Low,6944.285714285715
597,2012-08-19,,2012,Aug,Not holiday,Su,Not Workday,Cloudy/Broken clouds,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,Normal,Low,Low,6694.285714285715
598,2012-08-20,,2012,Aug,Not holiday,Mo,Workingday,Cloudy/Broken clouds,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,High,Low,Low,6692.285714285715
599,2012-08-21,,2012,Aug,Not holiday,Tu,Workingday,Clear/Few clouds,0.649167,0.601025,0.67375,0.0727708,1081,5925,7006,High,Low,Low,6709.857142857143
600,2012-08-22,,2012,Aug,Not holiday,We,Workingday,Clear/Few clouds,0.6675,0.621854,0.677083,0.0702833,1094,6281,7375,High,Low,Low,6794.285714285715
601,2012-08-23,,2012,Aug,Not holiday,Th,Workingday,Clear/Few clouds,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,High,Low,Low,6854.0
602,2012-08-24,,2012,Aug,Not holiday,Fr,Workingday,Cloudy/Broken clouds,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,High,Low,Low,6850.714285714285
603,2012-08-25,,2012,Aug,Not holiday,Sa,Not Workday,Cloudy/Broken clouds,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Normal,Low,Low,6694.285714285715
604,2012-08-26,,2012,Aug,Not holiday,Su,Not Workday,Cloudy/Broken clouds,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Normal,Low,Low,6795.142857142857
605,2012-08-27,,2012,Aug,Not holiday,Mo,Workingday,Clear/Few clouds,0.703333,0.654688,0.730417,0.128733,989,5928,6917,High,Low,Low,6850.428571428572
606,2012-08-28,,2012,Aug,Not holiday,Tu,Workingday,Clear/Few clouds,0.728333,0.66605,0.62,0.190925,935,6105,7040,High,Low,Low,6855.285714285715
607,2012-08-29,,2012,Aug,Not holiday,We,Workingday,Clear/Few clouds,0.685,0.635733,0.552083,0.112562,1177,6520,7697,High,Low,Low,6901.285714285715
608,2012-08-30,,2012,Aug,Not holiday,Th,Workingday,Clear/Few clouds,0.706667,0.652779,0.590417,0.0771167,1172,6541,7713,High,Low,Low,6893.857142857143
609,2012-08-31,,2012,Aug,Not holiday,Fr,Workingday,Clear/Few clouds,0.764167,0.6894,0.5875,0.168533,1433,5917,7350,High,Low,Low,6860.714285714285
612,2012-09-03,,2012,Sep,Holiday,Mo,Not Workday,Clear/Few clouds,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,Normal,Low,Low,6858.0
613,2012-09-04,,2012,Sep,Not holiday,Tu,Workingday,Clear/Few clouds,0.725833,0.686888,0.755,0.236321,867,5997,6864,High,Low,Low,7087.857142857143
614,2012-09-05,,2012,Sep,Not holiday,We,Workingday,Clear/Few clouds,0.736667,0.708983,0.74125,0.187808,832,6280,7112,High,Low,Low,7115.714285714285
615,2012-09-06,,2012,Sep,Not holiday,Th,Workingday,Cloudy/Broken clouds,0.696667,0.655329,0.810417,0.142421,611,5592,6203,Normal,Low,Low,6996.142857142857
616,2012-09-07,,2012,Sep,Not holiday,Fr,Workingday,Clear/Few clouds,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,High,Low,Low,6968.571428571428
617,2012-09-08,,2012,Sep,Not holiday,Sa,Not Workday,Cloudy/Broken clouds,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,Normal,Low,Low,6720.428571428572
619,2012-09-10,,2012,Sep,Not holiday,Mo,Workingday,Clear/Few clouds,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,High,Low,Low,6745.428571428572
620,2012-09-11,,2012,Sep,Not holiday,Tu,Workingday,Clear/Few clouds,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,High,Low,Low,6993.0
621,2012-09-12,,2012,Sep,Not holiday,We,Workingday,Clear/Few clouds,0.599167,0.570075,0.577083,0.131846,1050,6820,7870,High,Low,Low,7136.714285714285
622,2012-09-13,,2012,Sep,Not holiday,Th,Workingday,Clear/Few clouds,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804,High,Low,Low,7235.571428571428
623,2012-09-14,,2012,Sep,Not holiday,Fr,Workingday,Clear/Few clouds,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,High,Low,Low,7493.571428571428
625,2012-09-16,,2012,Sep,Not holiday,Su,Not Workday,Clear/Few clouds,0.58,0.563125,0.57,0.0901833,2166,5167,7333,High,Low,Low,7469.142857142857
626,2012-09-17,,2012,Sep,Not holiday,Mo,Workingday,Cloudy/Broken clouds,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,High,Low,Low,7596.714285714285
627,2012-09-18,,2012,Sep,Not holiday,Tu,Workingday,Cloudy/Broken clouds,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Normal,Low,Low,7103.571428571428
628,2012-09-19,,2012,Sep,Not holiday,We,Workingday,Clear/Few clouds,0.5525,0.540404,0.536667,0.215175,788,6803,7591,High,Low,Low,7078.428571428572
629,2012-09-20,,2012,Sep,Not holiday,Th,Workingday,Clear/Few clouds,0.546667,0.532192,0.618333,0.118167,939,6781,7720,High,Low,Low,7057.0
630,2012-09-21,,2012,Sep,Not holiday,Fr,Workingday,Clear/Few clouds,0.599167,0.571971,0.66875,0.154229,1250,6917,8167,High,Low,Low,7108.857142857143
633,2012-09-24,,2012,Sep,Not holiday,Mo,Workingday,Clear/Few clouds,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,High,Low,Low,7027.0
634,2012-09-25,,2012,Sep,Not holiday,Tu,Workingday,Clear/Few clouds,0.55,0.544179,0.57,0.236321,845,6693,7538,High,Low,Low,7056.285714285715
635,2012-09-26,,2012,Sep,Not holiday,We,Workingday,Clear/Few clouds,0.635,0.596613,0.630833,0.2444,787,6946,7733,High,Low,Low,7179.714285714285
636,2012-09-27,,2012,Sep,Not holiday,Th,Workingday,Cloudy/Broken clouds,0.65,0.607975,0.690833,0.134342,751,6642,7393,High,Low,Low,7654.0
637,2012-09-28,,2012,Sep,Not holiday,Fr,Workingday,Cloudy/Broken clouds,0.619167,0.585863,0.69,0.164179,1045,6370,7415,High,Low,Low,7628.857142857143
639,2012-09-30,,2012,Sep,Not holiday,Su,Not Workday,Clear/Few clouds,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,High,Low,Low,7510.142857142857
640,2012-10-01,,2012,Oct,Not holiday,Mo,Workingday,Cloudy/Broken clouds,0.520833,0.512,0.649167,0.0908042,763,6015,6778,High,Low,Low,7311.714285714285
641,2012-10-02,,2012,Oct,Not holiday,Tu,Workingday,Light Rain/Snow,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Normal,Low,Low,6912.142857142857
642,2012-10-03,,2012,Oct,Not holiday,We,Workingday,Cloudy/Broken clouds,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,High,Low,Low,6917.0
643,2012-10-04,,2012,Oct,Not holiday,Th,Workingday,Cloudy/Broken clouds,0.6575,0.607975,0.722917,0.117546,891,6437,7328,High,Low,Low,6859.142857142857
644,2012-10-05,,2012,Oct,Not holiday,Fr,Workingday,Clear/Few clouds,0.615,0.580187,0.6275,0.10635,1516,6640,8156,High,Low,Low,6968.142857142857
646,2012-10-07,,2012,Oct,Not holiday,Su,Not Workday,Cloudy/Broken clouds,0.415833,0.419813,0.708333,0.141162,781,2729,3510,Normal,Low,Low,6410.285714285715
647,2012-10-08,,2012,Oct,Holiday,Mo,Not Workday,Cloudy/Broken clouds,0.383333,0.387608,0.709583,0.189679,874,4604,5478,Normal,Low,Low,6208.714285714285
648,2012-10-09,,2012,Oct,Not holiday,Tu,Workingday,Cloudy/Broken clouds,0.446667,0.438112,0.761667,0.1903,601,5791,6392,High,Low,Low,6153.571428571428
649,2012-10-10,,2012,Oct,Not holiday,We,Workingday,Clear/Few clouds,0.514167,0.503142,0.630833,0.187821,780,6911,7691,High,Low,Low,6589.571428571428
650,2012-10-11,,2012,Oct,Not holiday,Th,Workingday,Clear/Few clouds,0.435,0.431167,0.463333,0.181596,834,6736,7570,High,Low,Low,6589.285714285715
651,2012-10-12,,2012,Oct,Not holiday,Fr,Workingday,Clear/Few clouds,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,High,Low,Low,6582.714285714285
652,2012-10-13,,2012,Oct,Not holiday,Sa,Not Workday,Clear/Few clouds,0.393333,0.391396,0.494583,0.146142,2252,4857,7109,High,Low,Low,6433.142857142857
653,2012-10-14,,2012,Oct,Not holiday,Su,Not Workday,Clear/Few clouds,0.521667,0.508204,0.640417,0.278612,2080,4559,6639,High,Low,Low,6880.142857142857
654,2012-10-15,,2012,Oct,Not holiday,Mo,Workingday,Cloudy/Broken clouds,0.561667,0.53915,0.7075,0.296037,760,5115,5875,Normal,Low,Low,6936.857142857143
655,2012-10-16,,2012,Oct,Not holiday,Tu,Workingday,Clear/Few clouds,0.468333,0.460846,0.558333,0.182221,922,6612,7534,High,Low,Low,7100.0
656,2012-10-17,,2012,Oct,Not holiday,We,Workingday,Clear/Few clouds,0.455833,0.450108,0.692917,0.101371,979,6482,7461,High,Low,Low,7067.142857142857
657,2012-10-18,,2012,Oct,Not holiday,Th,Workingday,Cloudy/Broken clouds,0.5225,0.512625,0.728333,0.236937,1008,6501,7509,High,Low,Low,7058.428571428572
658,2012-10-19,,2012,Oct,Not holiday,Fr,Workingday,Cloudy/Broken clouds,0.563333,0.537896,0.815,0.134954,753,4671,5424,Normal,Low,Low,6793.0
660,2012-10-21,,2012,Oct,Not holiday,Su,Not Workday,Clear/Few clouds,0.464167,0.456429,0.51,0.166054,2132,4692,6824,High,Low,Low,6752.285714285715
661,2012-10-22,,2012,Oct,Not holiday,Mo,Workingday,Clear/Few clouds,0.4875,0.482942,0.568333,0.0814833,830,6228,7058,High,Low,Low,6812.142857142857
662,2012-10-23,,2012,Oct,Not holiday,Tu,Workingday,Clear/Few clouds,0.544167,0.530304,0.641667,0.0945458,841,6625,7466,High,Low,Low,7039.428571428572
663,2012-10-24,,2012,Oct,Not holiday,We,Workingday,Clear/Few clouds,0.5875,0.558721,0.63625,0.0727792,795,6898,7693,High,Low,Low,7062.142857142857
664,2012-10-25,,2012,Oct,Not holiday,Th,Workingday,Cloudy/Broken clouds,0.55,0.529688,0.800417,0.124375,875,6484,7359,High,Low,Low,7047.571428571428
665,2012-10-26,,2012,Oct,Not holiday,Fr,Workingday,Cloudy/Broken clouds,0.545833,0.52275,0.807083,0.132467,1182,6262,7444,High,Low,Low,7038.285714285715
668,2012-10-29,,2012,Oct,Not holiday,Mo,Workingday,Light Rain/Snow,0.44,0.4394,0.88,0.3582,2,20,22,Low,Low,Low,6266.571428571428
669,2012-10-30,,2012,Oct,Not holiday,Tu,Workingday,Cloudy/Broken clouds,0.318182,0.309909,0.825455,0.213009,87,1009,1096,Low,Low,Low,5448.285714285715
670,2012-10-31,,2012,Oct,Not holiday,We,Workingday,Cloudy/Broken clouds,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Normal,Low,Low,5235.142857142857
671,2012-11-01,,2012,Nov,Not holiday,Th,Workingday,Cloudy/Broken clouds,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Normal,Low,Low,5023.714285714285
672,2012-11-02,,2012,Nov,Not holiday,Fr,Workingday,Clear/Few clouds,0.355,0.356042,0.522083,0.266175,618,5229,5847,Normal,Low,Low,4760.0
673,2012-11-03,,2012,Nov,Not holiday,Sa,Not Workday,Cloudy/Broken clouds,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Normal,Low,Low,4442.714285714285
674,2012-11-04,,2012,Nov,Not holiday,Su,Not Workday,Clear/Few clouds,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Normal,Low,Low,4108.857142857143
675,2012-11-05,,2012,Nov,Not holiday,Mo,Workingday,Clear/Few clouds,0.319167,0.308075,0.494167,0.236325,378,4881,5259,Normal,Low,Low,4857.0
676,2012-11-06,,2012,Nov,Not holiday,Tu,Workingday,Clear/Few clouds,0.280833,0.281567,0.567083,0.173513,466,5220,5686,Normal,Low,Low,5512.714285714285
677,2012-11-07,,2012,Nov,Not holiday,We,Workingday,Cloudy/Broken clouds,0.295833,0.274621,0.5475,0.304108,326,4709,5035,Normal,Low,Low,5436.857142857143
678,2012-11-08,,2012,Nov,Not holiday,Th,Workingday,Clear/Few clouds,0.352174,0.341891,0.333478,0.347835,340,4975,5315,Normal,Low,Low,5341.0
679,2012-11-09,,2012,Nov,Not holiday,Fr,Workingday,Clear/Few clouds,0.361667,0.355413,0.540833,0.214558,709,5283,5992,Normal,Low,Low,5361.714285714285
680,2012-11-10,,2012,Nov,Not holiday,Sa,Not Workday,Clear/Few clouds,0.389167,0.393937,0.645417,0.0578458,2090,4446,6536,High,Low,Low,5561.428571428572
682,2012-11-12,,2012,Nov,Holiday,Mo,Not Workday,Clear/Few clouds,0.485,0.475383,0.741667,0.173517,1097,5172,6269,High,Low,Low,5727.428571428572
683,2012-11-13,,2012,Nov,Not holiday,Tu,Workingday,Cloudy/Broken clouds,0.343333,0.323225,0.662917,0.342046,327,3767,4094,Normal,Low,Low,5561.0
684,2012-11-14,,2012,Nov,Not holiday,We,Workingday,Clear/Few clouds,0.289167,0.281563,0.552083,0.199625,373,5122,5495,Normal,Low,Low,5533.714285714285
685,2012-11-15,,2012,Nov,Not holiday,Th,Workingday,Cloudy/Broken clouds,0.321667,0.324492,0.620417,0.152987,320,5125,5445,Normal,Low,Low,5592.285714285715
686,2012-11-16,,2012,Nov,Not holiday,Fr,Workingday,Clear/Few clouds,0.345,0.347204,0.524583,0.171025,484,5214,5698,Normal,Low,Low,5647.0
687,2012-11-17,,2012,Nov,Not holiday,Sa,Not Workday,Clear/Few clouds,0.325,0.326383,0.545417,0.179729,1313,4316,5629,Normal,Low,Low,5595.142857142857
688,2012-11-18,,2012,Nov,Not holiday,Su,Not Workday,Clear/Few clouds,0.3425,0.337746,0.692917,0.227612,922,3747,4669,Normal,Low,Low,5328.428571428572
689,2012-11-19,,2012,Nov,Not holiday,Mo,Workingday,Cloudy/Broken clouds,0.380833,0.375621,0.623333,0.235067,449,5050,5499,Normal,Low,Low,5218.428571428572
